Year_record,Interaction,Date,Troop,Observer,Time,GIVER,RECIPIENT,DOB_Recipient,DOB_Giver,Age_Giver,Age_Recipient,Month_record
2017,Grooming,15/08/2017,J,Debbie,1899-12-31 08:28:03,Kalaam,Cohooe,06/05/2015,NA,NA,27,8
2017,Grooming,24/07/2017,J,Debbie,1899-12-31 11:26:53,ShRahe,Cohooe,06/05/2015,18/10/2010,81,26,7
2018,Grooming,06/11/2018,J,Jules,1899-12-31 09:34:27,Takaan,Coinon,16/05/2017,30/03/2015,43,17,11
2019,Grooming,10/05/2019,J,Rachel,1899-12-31 08:35:59,Takaan,Coinon,16/05/2017,30/03/2015,49,23,5
2019,Grooming,28/05/2019,J,Tess,1899-12-31 11:28:33,Yadeao,Coinon,16/05/2017,NA,NA,24,5
2018,Grooming,09/12/2018,J,Vittoria,1899-12-31 08:21:37,Yadeao,Coinon,16/05/2017,NA,NA,18,12
2019,Grooming,16/05/2019,J,Jules,1899-12-31 12:40:10,Takaan,Coinon,16/05/2017,30/03/2015,49,23,5
2019,Grooming,25/04/2019,J,Richard,1899-12-31 13:31:18,Takaan,Coinon,16/05/2017,30/03/2015,48,23,4
2019,Grooming,22/04/2019,J,Rachel,1899-12-31 10:00:10,Takaan,Coinon,16/05/2017,30/03/2015,48,23,4
2017,Grooming,18/08/2017,J,AJ,1899-12-31 08:37:18,Chraho,Coinon,16/05/2017,NA,NA,3,8
2019,Grooming,24/04/2019,J,Jules,1899-12-31 17:17:40,Takaan,Coinon,16/05/2017,30/03/2015,48,23,4
2019,Grooming,11/07/2019,J,Jules,1899-12-31 12:20:17,Muinuf,Coinon,16/05/2017,14/10/2013,68,25,7
2019,Grooming,27/05/2019,J,Jules,1899-12-31 15:11:37,Yadeao,Coinon,16/05/2017,NA,NA,24,5
2017,Grooming,16/08/2017,J,AJ,1899-12-31 06:47:42,Takaan,Coinon,16/05/2017,30/03/2015,28,3,8
2018,Grooming,10/11/2018,J,Charlotte,1899-12-31 07:39:34,Takaan,Coinon,16/05/2017,30/03/2015,43,17,11
2019,Grooming,18/04/2019,J,Tess,1899-12-31 10:13:40,Takaan,Coinon,16/05/2017,30/03/2015,48,23,4
2019,Grooming,21/06/2019,J,Jules,1899-12-31 17:23:00,Muinuf,Coinon,16/05/2017,14/10/2013,68,25,6
2019,Grooming,22/06/2019,J,Richard,1899-12-31 17:55:35,Takaan,Coinon,16/05/2017,30/03/2015,50,25,6
2019,Grooming,19/05/2019,J,Tess,1899-12-31 17:28:15,Yadeao,Coinon,16/05/2017,NA,NA,24,5
2018,Grooming,01/12/2018,J,Charlotte,1899-12-31 11:03:40,Takaan,Coinon,16/05/2017,30/03/2015,44,18,12
2018,Grooming,06/11/2018,J,Jules,1899-12-31 13:17:39,Yadeao,Coinon,16/05/2017,NA,NA,17,11
2019,Grooming,26/07/2019,J,Anna,1899-12-31 15:23:51,Yadeao,Coinon,16/05/2017,NA,NA,26,7
2019,Grooming,21/07/2019,J,Jules,1899-12-31 08:37:09,Takaan,Coinon,16/05/2017,30/03/2015,51,26,7
2019,Grooming,19/04/2019,J,Jules,1899-12-31 16:12:57,Takaan,Coinon,16/05/2017,30/03/2015,48,23,4
2019,Grooming,07/05/2019,J,Anna,1899-12-31 16:03:07,Takaan,Coinon,16/05/2017,30/03/2015,49,23,5
2018,Grooming,27/10/2018,J,Remi,1899-12-31 18:34:42,Takaan,Coinon,16/05/2017,30/03/2015,42,17,10
2019,Grooming,25/06/2019,J,Harrison,1899-12-31 08:12:28,Takaan,Coinon,16/05/2017,30/03/2015,50,25,6
2019,Grooming,22/06/2019,J,Richard,1899-12-31 17:55:29,Yadeao,Coinon,16/05/2017,NA,NA,25,6
2017,Grooming,01/08/2017,J,AJ,1899-12-31 10:52:04,ShRahe,Coinon,16/05/2017,18/10/2010,81,2,8
2018,Grooming,09/11/2018,J,Jules,1899-12-31 09:10:01,Takaan,Coinon,16/05/2017,30/03/2015,43,17,11
2019,Grooming,20/06/2019,J,Richard,1899-12-31 12:51:12,Takaan,Coinon,16/05/2017,30/03/2015,50,25,6
2019,Grooming,27/05/2019,J,Jules,1899-12-31 14:50:14,Takaan,Coinon,16/05/2017,30/03/2015,49,24,5
2019,Grooming,26/05/2019,J,Harrison,1899-12-31 16:07:55,Karial,Coinon,16/05/2017,02/09/2013,68,24,5
2019,Grooming,30/05/2019,J,Richard,1899-12-31 10:37:14,Takaan,Coinon,16/05/2017,30/03/2015,50,24,5
2019,Grooming,11/07/2019,J,Jules,1899-12-31 12:17:38,Takaan,Coinon,16/05/2017,30/03/2015,51,25,7
2018,Grooming,07/12/2018,J,Charlotte,1899-12-31 18:10:27,Yadeao,Coinon,16/05/2017,NA,NA,18,12
2017,Grooming,27/07/2017,J,AJ,1899-12-31 09:01:24,Yadeao,Coinon,16/05/2017,NA,NA,2,7
2019,Grooming,19/04/2019,J,Jules,1899-12-31 14:51:32,Takaan,Coinon,16/05/2017,30/03/2015,48,23,4
2019,Grooming,17/05/2019,J,Rachel,1899-12-31 17:15:25,Takaan,Coinon,16/05/2017,30/03/2015,49,24,5
2019,Grooming,03/05/2019,J,Anna,1899-12-31 17:25:57,Yadeao,Coinon,16/05/2017,NA,NA,23,5
2017,Grooming,01/08/2017,J,AJ,1899-12-31 12:19:55,Ganeab,Coinon,16/05/2017,NA,NA,2,8
2019,Grooming,21/07/2019,J,Jules,1899-12-31 09:55:06,Takaan,Coinon,16/05/2017,30/03/2015,51,26,7
2017,Grooming,28/07/2017,J,AJ,1899-12-31 08:21:42,Doleoy,Dinsic,24/11/2008,01/06/2011,73,104,7
2019,Grooming,18/05/2019,J,Harrison,1899-12-31 12:39:41,Harear,Dinsic,24/11/2008,NA,NA,125,5
2018,Grooming,23/10/2018,J,Chloe,1899-12-31 08:53:12,Kisain,Dinsic,24/11/2008,NA,NA,118,10
2017,Grooming,25/07/2017,J,Katie,1899-12-31 09:26:49,Lukaus,Dinsic,24/11/2008,NA,NA,103,7
2018,Grooming,02/12/2018,J,Jules,1899-12-31 11:46:56,Auenus,Dinsic,24/11/2008,06/12/2010,95,120,12
2017,Grooming,27/07/2017,J,AJ,1899-12-31 06:53:18,Doleoy,Dinsic,24/11/2008,01/06/2011,73,104,7
2019,Grooming,05/05/2019,J,Rachel,1899-12-31 16:33:04,Lukaus,Dinsic,24/11/2008,NA,NA,125,5
2017,Grooming,17/08/2017,J,Katie,1899-12-31 10:27:08,Priare,Dinsic,24/11/2008,NA,NA,104,8
2018,Grooming,13/10/2018,J,Nick,1899-12-31 10:13:23,Priare,Dinsic,24/11/2008,NA,NA,118,10
2017,Grooming,17/06/2017,J,NA,1899-12-31 08:57:35,Joceoy,Dinsic,24/11/2008,25/01/2011,76,102,6
2018,Grooming,29/09/2018,J,Alice,1899-12-31 18:23:19,Doleoy,Dinsic,24/11/2008,01/06/2011,87,118,9
2018,Grooming,04/10/2018,J,Charlotte,1899-12-31 17:08:09,Auenus,Dinsic,24/11/2008,06/12/2010,93,118,10
2016,Grooming,10/08/2016,J,AJ,1899-12-31 15:07:55,Ganeab,Dinsic,24/11/2008,NA,NA,92,8
2017,Grooming,25/07/2017,J,Katie,1899-12-31 10:51:31,Priare,Dinsic,24/11/2008,NA,NA,103,7
2017,Grooming,23/08/2017,J,Katie,1899-12-31 14:15:38,Harear,Dinsic,24/11/2008,NA,NA,104,8
2019,Grooming,19/07/2019,J,Richard,1899-12-31 17:15:27,Priare,Dinsic,24/11/2008,NA,NA,127,7
2017,Grooming,25/08/2017,J,AJ,1899-12-31 08:35:14,Priare,Dinsic,24/11/2008,NA,NA,105,8
2019,Grooming,24/05/2019,J,Richard,1899-12-31 08:19:27,Lukaus,Dinsic,24/11/2008,NA,NA,125,5
2018,Grooming,04/11/2018,J,Charlotte,1899-12-31 07:07:47,Priare,Dinsic,24/11/2008,NA,NA,119,11
2014,Grooming,29/05/2014,J,Alice,1899-12-31 10:04:20,Auenus,Dinsic,24/11/2008,06/12/2010,41,66,5
2014,Grooming,28/06/2014,J,Miquel,1899-12-31 11:37:48,Nieyia,Dinsic,24/11/2008,NA,NA,67,6
2015,Grooming,14/07/2015,J,Claudia,1899-12-31 14:39:03,Brtero,Dinsic,24/11/2008,28/04/2009,74,79,7
2018,Grooming,05/10/2018,J,Vittoria,1899-12-31 09:29:36,Priare,Dinsic,24/11/2008,NA,NA,118,10
2017,Grooming,17/06/2017,J,AJ,1899-12-31 09:57:32,Doleoy,Dinsic,24/11/2008,01/06/2011,72,102,6
2016,Grooming,09/07/2016,J,Dylan,1899-12-31 06:24:06,Joceoy,Dinsic,24/11/2008,25/01/2011,65,91,7
2016,Grooming,20/07/2016,J,Sarah,1899-12-31 09:14:56,ShRahe,Dinsic,24/11/2008,18/10/2010,69,91,7
2018,Grooming,12/11/2018,J,Nick,1899-12-31 09:13:33,Mzzuzu,Dinsic,24/11/2008,15/05/2017,17,119,11
2016,Grooming,08/08/2016,J,AJ,1899-12-31 17:02:49,Doleoy,Dinsic,24/11/2008,01/06/2011,62,92,8
2016,Grooming,06/07/2016,J,Zoe,1899-12-31 16:24:18,Doleoy,Dinsic,24/11/2008,01/06/2011,61,91,7
2019,Grooming,06/05/2019,J,Ndapandula,1899-12-31 10:06:56,Mzzuzu,Dinsic,24/11/2008,15/05/2017,23,125,5
2017,Grooming,11/07/2017,J,Alice,1899-12-31 15:24:53,Doleoy,Dinsic,24/11/2008,01/06/2011,73,103,7
2019,Grooming,20/07/2019,J,Jules,1899-12-31 17:33:42,Priare,Dinsic,24/11/2008,NA,NA,127,7
2017,Grooming,21/08/2017,J,Axelle,1899-12-31 10:45:26,Doleoy,Dinsic,24/11/2008,01/06/2011,74,104,8
2016,Grooming,30/07/2016,J,AJ,1899-12-31 09:40:17,Doleoy,Dinsic,24/11/2008,01/06/2011,61,92,7
2019,Grooming,21/04/2019,J,Tess,1899-12-31 10:42:55,Priare,Dinsic,24/11/2008,NA,NA,124,4
2018,Grooming,09/09/2018,J,Jules,1899-12-31 16:18:32,Frwnre,Dinsic,24/11/2008,23/06/2006,146,117,9
2016,Grooming,04/07/2016,J,Lucy,1899-12-31 12:26:05,Doleoy,Dinsic,24/11/2008,01/06/2011,61,91,7
2018,Grooming,03/10/2018,J,Remi,1899-12-31 12:46:10,Auenus,Dinsic,24/11/2008,06/12/2010,93,118,10
2019,Grooming,18/04/2019,J,Jules,1899-12-31 12:43:00,Molaog,Dinsic,24/11/2008,18/04/2017,23,124,4
2018,Grooming,21/10/2018,J,Vittoria,1899-12-31 12:33:22,Karial,Dinsic,24/11/2008,02/09/2013,61,118,10
2018,Grooming,10/11/2018,J,Charlotte,1899-12-31 17:18:52,Mzzuzu,Dinsic,24/11/2008,15/05/2017,17,119,11
2014,Grooming,08/05/2014,J,Alice,1899-12-31 12:12:22,Kalaam,Dinsic,24/11/2008,NA,NA,65,5
2018,Grooming,10/11/2018,J,Charlotte,1899-12-31 09:32:52,Molaog,Dinsic,24/11/2008,18/04/2017,18,119,11
2017,Grooming,09/08/2017,J,Christine,1899-12-31 10:06:10,Joceoy,Dinsic,24/11/2008,25/01/2011,78,104,8
2018,Grooming,09/12/2018,J,Jules,1899-12-31 08:25:38,Auenus,Dinsic,24/11/2008,06/12/2010,96,120,12
2019,Grooming,18/05/2019,J,Jules,1899-12-31 12:27:54,Lukaus,Dinsic,24/11/2008,NA,NA,125,5
2017,Grooming,31/07/2017,J,Debbie,1899-12-31 06:31:50,Doleoy,Dinsic,24/11/2008,01/06/2011,73,104,7
2016,Grooming,25/07/2016,J,Zoe,1899-12-31 16:10:52,Kisain,Dinsic,24/11/2008,NA,NA,91,7
2019,Grooming,31/05/2019,J,Jules,1899-12-31 18:21:27,Lukaus,Dinsic,24/11/2008,NA,NA,126,5
2017,Grooming,30/07/2017,J,AJ,1899-12-31 16:19:58,Auenus,Dinsic,24/11/2008,06/12/2010,79,104,7
2018,Grooming,21/10/2018,J,Vittoria,1899-12-31 14:45:16,Karial,Dinsic,24/11/2008,02/09/2013,61,118,10
2018,Grooming,14/09/2018,J,Charlotte,1899-12-31 14:53:58,Kisain,Dinsic,24/11/2008,NA,NA,117,9
2017,Grooming,17/06/2017,J,AJ,1899-12-31 09:59:11,Joceoy,Dinsic,24/11/2008,25/01/2011,76,102,6
2016,Grooming,06/07/2016,J,Elly,1899-12-31 07:31:34,Doleoy,Dinsic,24/11/2008,01/06/2011,61,91,7
2019,Grooming,19/04/2019,J,Jules,1899-12-31 10:23:01,Mzzuzu,Dinsic,24/11/2008,15/05/2017,23,124,4
2019,Grooming,20/07/2019,J,Anna,1899-12-31 11:59:55,Mzzuzu,Dinsic,24/11/2008,15/05/2017,26,127,7
2018,Grooming,05/10/2018,J,Vittoria,1899-12-31 09:29:46,Auenus,Dinsic,24/11/2008,06/12/2010,93,118,10
2017,Grooming,09/08/2017,J,Debbie,1899-12-31 10:05:44,Joceoy,Dinsic,24/11/2008,25/01/2011,78,104,8
2016,Grooming,24/08/2016,J,Sarah,1899-12-31 08:14:59,Doleoy,Dinsic,24/11/2008,01/06/2011,62,92,8
2017,Grooming,27/07/2017,J,AJ,1899-12-31 10:03:21,Auenus,Dinsic,24/11/2008,06/12/2010,79,104,7
2017,Grooming,25/07/2017,J,Katie,1899-12-31 09:04:56,Joceoy,Dinsic,24/11/2008,25/01/2011,77,103,7
2017,Grooming,15/08/2017,J,Debbie,1899-12-31 07:45:47,Joceoy,Dinsic,24/11/2008,25/01/2011,78,104,8
2017,Grooming,16/08/2017,J,Alice,1899-12-31 10:12:53,Joceoy,Dinsic,24/11/2008,25/01/2011,78,104,8
2017,Grooming,16/07/2017,J,Katie,1899-12-31 10:55:09,Joceoy,Dinsic,24/11/2008,25/01/2011,77,103,7
2019,Grooming,24/06/2019,J,Ndapandula,1899-12-31 17:41:01,Lukaus,Dinsic,24/11/2008,NA,NA,126,6
2019,Grooming,15/05/2019,J,Tess,1899-12-31 17:21:15,Mzzuzu,Dinsic,24/11/2008,15/05/2017,23,125,5
2017,Grooming,13/08/2017,J,AJ,1899-12-31 09:26:11,Joceoy,Dinsic,24/11/2008,25/01/2011,78,104,8
2016,Grooming,08/08/2016,J,AJ,1899-12-31 07:22:09,Doleoy,Dinsic,24/11/2008,01/06/2011,62,92,8
2018,Grooming,03/10/2018,J,Remi,1899-12-31 17:23:56,Auenus,Dinsic,24/11/2008,06/12/2010,93,118,10
2017,Grooming,22/07/2017,J,Christine,1899-12-31 15:32:58,Joceoy,Dinsic,24/11/2008,25/01/2011,77,103,7
2018,Grooming,01/11/2018,J,Chloe,1899-12-31 13:28:40,Kalaam,Dinsic,24/11/2008,NA,NA,119,11
2017,Grooming,13/08/2017,J,AJ,1899-12-31 07:18:27,Doleoy,Dinsic,24/11/2008,01/06/2011,74,104,8
2018,Grooming,24/10/2018,J,Remi,1899-12-31 09:26:11,Auenus,Dinsic,24/11/2008,06/12/2010,94,118,10
2019,Grooming,29/04/2019,J,Harrison,1899-12-31 11:38:57,Lukaus,Dinsic,24/11/2008,NA,NA,125,4
2018,Grooming,30/09/2018,J,Chloe,1899-12-31 10:53:30,Kalaam,Dinsic,24/11/2008,NA,NA,118,9
2018,Grooming,23/10/2018,J,Charlotte,1899-12-31 06:13:20,Kisain,Dinsic,24/11/2008,NA,NA,118,10
2018,Grooming,26/09/2018,J,Alice,1899-12-31 16:44:54,Ethato,Dinsic,24/11/2008,15/12/2015,33,118,9
2017,Grooming,20/08/2017,J,Katie,1899-12-31 10:49:12,Frwnre,Dinsic,24/11/2008,23/06/2006,133,104,8
2017,Grooming,23/08/2017,J,Katie,1899-12-31 09:14:41,Doleoy,Dinsic,24/11/2008,01/06/2011,74,104,8
2019,Grooming,24/05/2019,J,Anna,1899-12-31 15:38:36,Priare,Dinsic,24/11/2008,NA,NA,125,5
2018,Grooming,09/09/2018,J,Jules,1899-12-31 15:49:16,Auenus,Dinsic,24/11/2008,06/12/2010,93,117,9
2016,Grooming,09/07/2016,J,Sarah,1899-12-31 10:04:33,Ketsea,Dinsic,24/11/2008,31/01/2014,29,91,7
2019,Grooming,19/07/2019,J,Richard,1899-12-31 14:55:08,Mzzuzu,Dinsic,24/11/2008,15/05/2017,26,127,7
2018,Grooming,10/12/2018,J,Jules,1899-12-31 10:21:49,Auenus,Dinsic,24/11/2008,06/12/2010,96,120,12
2018,Grooming,29/11/2018,J,Jules,1899-12-31 15:12:13,Auenus,Dinsic,24/11/2008,06/12/2010,95,120,11
2019,Grooming,19/07/2019,J,Richard,1899-12-31 18:07:41,Caviap,Dinsic,24/11/2008,05/04/2017,27,127,7
2017,Grooming,15/07/2017,J,Alice,1899-12-31 13:44:27,Joceoy,Dinsic,24/11/2008,25/01/2011,77,103,7
2018,Grooming,01/12/2018,J,Charlotte,1899-12-31 15:34:26,Ethato,Dinsic,24/11/2008,15/12/2015,35,120,12
2018,Grooming,09/09/2018,J,Jules,1899-12-31 10:52:36,Priare,Dinsic,24/11/2008,NA,NA,117,9
2017,Grooming,24/08/2017,J,AJ,1899-12-31 16:20:09,Doleoy,Dinsic,24/11/2008,01/06/2011,74,104,8
2017,Grooming,24/07/2017,J,Katie,1899-12-31 09:17:22,Auenus,Dinsic,24/11/2008,06/12/2010,79,103,7
2017,Grooming,11/07/2017,J,AJ,1899-12-31 09:23:46,Joceoy,Dinsic,24/11/2008,25/01/2011,77,103,7
2016,Grooming,09/08/2016,J,Zoe,1899-12-31 13:24:42,Scpica,Dinsic,24/11/2008,NA,NA,92,8
2015,Grooming,27/07/2015,J,Carolyn,1899-12-31 07:23:46,Joceoy,Dinsic,24/11/2008,25/01/2011,54,80,7
2016,Grooming,07/07/2016,J,AJ,1899-12-31 06:15:23,Doleoy,Dinsic,24/11/2008,01/06/2011,61,91,7
2015,Grooming,16/05/2015,J,Charmaine,1899-12-31 16:14:18,Ganeab,Dinsic,24/11/2008,NA,NA,77,5
2019,Grooming,21/06/2019,J,Jules,1899-12-31 18:06:25,Priare,Dinsic,24/11/2008,NA,NA,126,6
2018,Grooming,21/10/2018,J,Vittoria,1899-12-31 15:59:27,Mzzuzu,Dinsic,24/11/2008,15/05/2017,17,118,10
2016,Grooming,10/08/2016,J,Dylan,1899-12-31 07:16:04,Doleoy,Dinsic,24/11/2008,01/06/2011,62,92,8
2018,Grooming,14/10/2018,J,Remi,1899-12-31 09:21:32,Lileib,Dinsic,24/11/2008,NA,NA,118,10
2014,Grooming,15/05/2014,J,Agata,1899-12-31 10:33:09,Kalaam,Dinsic,24/11/2008,NA,NA,65,5
2018,Grooming,29/09/2018,J,Alice,1899-12-31 08:05:57,Priare,Dinsic,24/11/2008,NA,NA,118,9
2016,Grooming,21/08/2016,J,Molly,1899-12-31 08:47:44,Doleoy,Dinsic,24/11/2008,01/06/2011,62,92,8
2017,Grooming,05/08/2017,J,Alice,1899-12-31 07:08:46,Joceoy,Dinsic,24/11/2008,25/01/2011,78,104,8
2017,Grooming,21/07/2017,J,Alice,1899-12-31 14:46:10,Auenus,Dinsic,24/11/2008,06/12/2010,79,103,7
2017,Grooming,19/08/2017,J,Christine,1899-12-31 07:48:13,Doleoy,Dinsic,24/11/2008,01/06/2011,74,104,8
2019,Grooming,01/05/2019,J,Richard,1899-12-31 18:12:26,Ishash,Dinsic,24/11/2008,16/07/2017,21,125,5
2018,Grooming,30/09/2018,J,Alice,1899-12-31 17:33:28,Auenus,Dinsic,24/11/2008,06/12/2010,93,118,9
2019,Grooming,20/06/2019,J,Rachel,1899-12-31 12:41:25,Lukaus,Dinsic,24/11/2008,NA,NA,126,6
2016,Grooming,13/08/2016,J,AJ,1899-12-31 06:12:44,Doleoy,Dinsic,24/11/2008,01/06/2011,62,92,8
2014,Grooming,28/06/2014,J,Miquel,1899-12-31 13:24:01,Lomeom,Dinsic,24/11/2008,NA,NA,67,6
2018,Grooming,20/10/2018,J,Vittoria,1899-12-31 08:45:38,Kisain,Dinsic,24/11/2008,NA,NA,118,10
2017,Grooming,25/08/2017,J,AJ,1899-12-31 11:35:51,Doleoy,Dinsic,24/11/2008,01/06/2011,74,105,8
2019,Grooming,01/05/2019,J,Richard,1899-12-31 16:20:10,Molaog,Dinsic,24/11/2008,18/04/2017,24,125,5
2018,Grooming,26/10/2018,J,Chloe,1899-12-31 06:16:12,Auenus,Dinsic,24/11/2008,06/12/2010,94,119,10
2017,Grooming,21/07/2017,J,Alice,1899-12-31 17:22:27,Doleoy,Dinsic,24/11/2008,01/06/2011,73,103,7
2018,Grooming,30/09/2018,J,Alice,1899-12-31 16:44:46,Auenus,Dinsic,24/11/2008,06/12/2010,93,118,9
2016,Grooming,03/07/2016,J,Elly,1899-12-31 09:40:40,Doleoy,Dinsic,24/11/2008,01/06/2011,61,91,7
2019,Grooming,20/07/2019,J,Jules,1899-12-31 12:38:23,Molaog,Dinsic,24/11/2008,18/04/2017,27,127,7
2016,Grooming,08/08/2016,J,AJ,1899-12-31 14:08:00,Scpica,Dinsic,24/11/2008,NA,NA,92,8
2019,Grooming,02/05/2019,J,Ndapandula,1899-12-31 15:31:04,Lukaus,Dinsic,24/11/2008,NA,NA,125,5
2018,Grooming,27/09/2018,J,Chloe,1899-12-31 12:08:24,Priare,Dinsic,24/11/2008,NA,NA,118,9
2017,Grooming,25/07/2017,J,Katie,1899-12-31 15:53:26,Auenus,Dinsic,24/11/2008,06/12/2010,79,103,7
2014,Grooming,15/05/2014,J,Agata,1899-12-31 09:13:32,Lomeom,Dinsic,24/11/2008,NA,NA,65,5
2019,Grooming,21/07/2019,J,Jules,1899-12-31 15:08:05,Molaog,Dinsic,24/11/2008,18/04/2017,27,127,7
2017,Grooming,28/06/2017,J,AJ,1899-12-31 12:16:57,Doleoy,Dinsic,24/11/2008,01/06/2011,72,103,6
2019,Grooming,23/06/2019,J,Richard,1899-12-31 07:46:28,Priare,Dinsic,24/11/2008,NA,NA,126,6
2018,Grooming,24/10/2018,J,Vittoria,1899-12-31 16:22:45,Auenus,Dinsic,24/11/2008,06/12/2010,94,118,10
2017,Grooming,04/08/2017,J,Christine,1899-12-31 08:36:43,Priare,Dinsic,24/11/2008,NA,NA,104,8
2019,Grooming,10/06/2019,J,Harrison,1899-12-31 15:53:34,Mzzuzu,Dinsic,24/11/2008,15/05/2017,24,126,6
2018,Grooming,26/09/2018,J,Charlotte,1899-12-31 07:29:05,Doleoy,Dinsic,24/11/2008,01/06/2011,87,118,9
2019,Grooming,24/06/2019,J,Harrison,1899-12-31 12:21:13,Mzzuzu,Dinsic,24/11/2008,15/05/2017,25,126,6
2016,Grooming,07/07/2016,J,Zoe,1899-12-31 16:50:29,Yadeao,Dinsic,24/11/2008,NA,NA,91,7
2018,Grooming,02/12/2018,J,Jules,1899-12-31 18:32:31,Auenus,Dinsic,24/11/2008,06/12/2010,95,120,12
2019,Grooming,28/05/2019,J,Harrison,1899-12-31 18:34:42,Priare,Dinsic,24/11/2008,NA,NA,126,5
2018,Grooming,31/10/2018,J,Jules,1899-12-31 10:32:10,Auenus,Dinsic,24/11/2008,06/12/2010,94,119,10
2019,Grooming,18/04/2019,J,Jules,1899-12-31 11:56:41,Priare,Dinsic,24/11/2008,NA,NA,124,4
2018,Grooming,26/10/2018,J,Chloe,1899-12-31 13:45:58,Doleoy,Dinsic,24/11/2008,01/06/2011,88,119,10
2018,Grooming,01/10/2018,J,Vittoria,1899-12-31 10:34:01,Doleoy,Dinsic,24/11/2008,01/06/2011,88,118,10
2018,Grooming,29/10/2018,J,Nick,1899-12-31 14:17:29,Doleoy,Dinsic,24/11/2008,01/06/2011,88,119,10
2016,Grooming,10/08/2016,J,Dylan,1899-12-31 15:30:26,Ganeab,Dinsic,24/11/2008,NA,NA,92,8
2015,Grooming,15/04/2015,J,Claudia,1899-12-31 15:40:14,Priare,Dinsic,24/11/2008,NA,NA,76,4
2018,Grooming,09/12/2018,J,Vittoria,1899-12-31 17:26:32,Priare,Dinsic,24/11/2008,NA,NA,120,12
2016,Grooming,06/07/2016,J,Elly,1899-12-31 16:02:54,Doleoy,Dinsic,24/11/2008,01/06/2011,61,91,7
2016,Grooming,09/08/2016,J,Zoe,1899-12-31 11:05:03,Setier,Dinsic,24/11/2008,14/12/2012,43,92,8
2018,Grooming,20/10/2018,J,Chloe,1899-12-31 15:23:08,Karial,Dinsic,24/11/2008,02/09/2013,61,118,10
2018,Grooming,21/09/2018,J,Jules,1899-12-31 12:53:29,Auenus,Dinsic,24/11/2008,06/12/2010,93,117,9
2019,Grooming,06/05/2019,J,Jules,1899-12-31 07:27:11,Lukaus,Dinsic,24/11/2008,NA,NA,125,5
2018,Grooming,05/11/2018,J,Vittoria,1899-12-31 17:45:32,Molaog,Dinsic,24/11/2008,18/04/2017,18,119,11
2017,Grooming,01/08/2017,J,AJ,1899-12-31 09:00:20,Priare,Dinsic,24/11/2008,NA,NA,104,8
2015,Grooming,16/09/2015,J,Claudia,1899-12-31 06:36:22,Joceoy,Dinsic,24/11/2008,25/01/2011,55,81,9
2018,Grooming,09/12/2018,J,Jules,1899-12-31 17:26:38,Lileib,Dinsic,24/11/2008,NA,NA,120,12
2019,Grooming,13/07/2019,J,Ndapandula,1899-12-31 15:48:07,Lukaus,Dinsic,24/11/2008,NA,NA,127,7
2018,Grooming,26/09/2018,J,Vittoria,1899-12-31 14:53:42,Auenus,Dinsic,24/11/2008,06/12/2010,93,118,9
2018,Grooming,14/10/2018,J,Charlotte,1899-12-31 16:41:00,Priare,Dinsic,24/11/2008,NA,NA,118,10
2019,Grooming,27/04/2019,J,Anna,1899-12-31 17:22:17,Priare,Dinsic,24/11/2008,NA,NA,125,4
2018,Grooming,25/10/2018,J,Chloe,1899-12-31 06:28:37,Priare,Dinsic,24/11/2008,NA,NA,118,10
2016,Grooming,07/08/2016,J,Dylan,1899-12-31 13:16:38,Doleoy,Dinsic,24/11/2008,01/06/2011,62,92,8
2017,Grooming,24/08/2017,J,AJ,1899-12-31 17:27:39,Joceoy,Dinsic,24/11/2008,25/01/2011,78,104,8
2015,Grooming,06/07/2015,J,Claudia,1899-12-31 15:10:16,Joceoy,Dinsic,24/11/2008,25/01/2011,53,79,7
2019,Grooming,29/05/2019,J,Rachel,1899-12-31 18:24:15,Lukaus,Dinsic,24/11/2008,NA,NA,126,5
2018,Grooming,24/10/2018,J,Charlotte,1899-12-31 17:50:20,Doleoy,Dinsic,24/11/2008,01/06/2011,88,118,10
2018,Grooming,13/11/2018,J,Charlotte,1899-12-31 09:30:56,Auenus,Dinsic,24/11/2008,06/12/2010,95,119,11
2019,Grooming,21/06/2019,J,Jules,1899-12-31 17:23:54,Doleoy,Dinsic,24/11/2008,01/06/2011,96,126,6
2019,Grooming,28/04/2019,J,Jules,1899-12-31 13:52:36,Priare,Dinsic,24/11/2008,NA,NA,125,4
2019,Grooming,20/07/2019,J,Jules,1899-12-31 12:38:01,Djbaju,Dinsic,24/11/2008,11/03/2018,16,127,7
2019,Grooming,25/06/2019,J,Harrison,1899-12-31 17:56:41,Lukaus,Dinsic,24/11/2008,NA,NA,126,6
2019,Grooming,28/04/2019,J,Anna,1899-12-31 10:59:31,Lukaus,Dinsic,24/11/2008,NA,NA,125,4
2017,Grooming,23/08/2017,J,Katie,1899-12-31 14:18:12,Doleoy,Dinsic,24/11/2008,01/06/2011,74,104,8
2019,Grooming,06/05/2019,J,Harrison,1899-12-31 10:24:57,Molaog,Dinsic,24/11/2008,18/04/2017,24,125,5
2019,Grooming,11/06/2019,J,Anna,1899-12-31 12:34:23,Priare,Dinsic,24/11/2008,NA,NA,126,6
2015,Grooming,02/07/2015,J,Claudia,1899-12-31 09:25:46,Joceoy,Dinsic,24/11/2008,25/01/2011,53,79,7
2018,Grooming,08/09/2018,J,Alice,1899-12-31 13:47:57,Doleoy,Dinsic,24/11/2008,01/06/2011,87,117,9
